movie_id,title,year,genres,age
tt7805960,Torbaaz,2020,"Drama,Thriller",18+
tt7827944,The Wedding Party 2: Destination Dubai,2017,Comedy,13+
tt7832848,Inside Man: Most Wanted,2019,"Action,Crime,Thriller",18+
tt7841496,Perdida,2018,"Crime,Drama,Mystery",18+
tt7846844,Enola Holmes,2020,"Adventure,Crime,Drama",13+
tt7853242,Love Per Square Foot,2018,"Comedy,Romance",16+
tt7869070,The Fanatic,2019,"Crime,Drama,Mystery",18+
tt7873348,Save Yourselves!,2020,"Adventure,Comedy,Sci-Fi",18+
tt7895904,Family Blood,2018,"Drama,Horror,Thriller",18+
tt7903530,We Die Young,2019,"Action,Crime,Drama",18+
tt7913394,Norm of the North: Keys to the Kingdom,2018,"Adventure,Animation,Comedy",7+
tt7913994,Speed Demons,2018,Documentary,16+
tt7919810,The Turkey Bowl,2019,"Comedy,Sport",16+
tt7933796,Disclosure,2020,Drama,18+
tt7939766,I'm Thinking of Ending Things,2020,"Drama,Thriller",18+
tt7942746,Body at Brighton Rock,2019,"Comedy,Drama,Fantasy",18+
tt7945440,The Lie,2018,"Crime,Drama,Mystery",18+
tt7945450,Notturno,2020,Documentary,18+
tt7946422,Prospect,2018,"Adventure,Drama,Sci-Fi",18+
tt7946836,Animal World,2018,"Action,Fantasy,Sci-Fi",18+
tt7947150,This One's for the Ladies,2018,Documentary,18+
tt7957694,The Last Summer,2019,"Comedy,Romance",16+
tt7967412,Eye for an Eye,2019,"Crime,Drama,Thriller",18+
tt7969042,Social Animals,2018,Documentary,18+
tt7970348,The Stand In,2020,"Comedy,Drama",18+
tt7976208,The Haunting of Sharon Tate,2019,"Drama,Horror,Thriller",18+
tt7979142,The Night Clerk,2020,"Crime,Drama,Mystery",18+
tt7981318,Cook Off,2017,"Comedy,Romance",18+
tt7983712,Rogue Warfare: The Hunt,2019,Action,18+
tt7983744,Rogue Warfare: Death of a Nation,2020,Action,18+
tt7983894,Ammonite,2020,"Drama,History,Romance",18+
tt7984734,The Lighthouse,2019,"Drama,Fantasy,Horror",18+
tt7984766,The King,2019,"Biography,Drama,History",18+
tt8000718,The Operative,2019,"Action,Drama,Mystery",18+
tt8015080,Godzilla: City on the Edge of Battle,2018,"Action,Animation,Sci-Fi",13+
tt8021048,Survive the Hollow Shoals,2018,Horror,18+
tt8023734,Kadaikutty Singam,2018,"Action,Drama",7+
tt8028526,Boonie Bears: The Big Shrink,2018,Animation,7+
tt8041276,Paddleton,2019,"Comedy,Drama",18+
tt8043306,Teefa In Trouble,2018,"Action,Comedy,Crime",13+
tt8045906,Words on Bathroom Walls,2020,"Drama,Romance",13+
tt8055324,Blanche,2018,Comedy,7+
tt8058874,We Summon the Darkness,2019,"Drama,Horror,Music",18+
tt8060774,15 Minutes of War,2019,"Action,Drama,History",16+
tt8064262,Paws P.I.,2018,"Action,Comedy,Family",7+
tt8064392,Expedition China,2017,Documentary,all
tt8075016,The Courier,2019,"Action,Crime,Drama",18+
tt8075192,Shoplifters,2018,"Crime,Drama,Thriller",18+
tt8075260,Someone Great,2019,"Comedy,Romance",18+
tt8076222,Untamed Romania,2018,Documentary,7+
tt8076344,Penguin Highway,2018,"Adventure,Animation,Family",7+
tt8080302,Penguins,2019,"Documentary,Family",all
tt8089116,The Cat in the Hat Knows a Lot About Space!,2017,Animation,all
tt8103160,Britt-Marie Was Here,2019,"Comedy,Drama,Sport",7+
tt8106534,6 Underground,2019,"Action,Thriller",18+
tt8106570,The Rachel Divide,2018,Documentary,18+
tt8106576,The Bleeding Edge,2018,Documentary,16+
tt8106596,The Legend of Cocaine Island,2018,Documentary,18+
tt8108230,Pokémon the Movie: The Power of Us,2018,"Action,Adventure,Animation",all
tt8110640,In the Shadow of the Moon,2019,"Action,Crime,Mystery",18+
tt8126440,Extinction,2018,Documentary,18+
tt8128188,High Flying Bird,2019,"Drama,Sport",18+
tt8130968,Badla,2019,"Crime,Drama,Mystery",7+
tt8132700,Behind the Curve,2018,Documentary,16+
tt8135494,Active Measures,2018,Documentary,13+
tt8145202,The F**k-It List,2020,Comedy,18+
tt8151874,Honey Boy,2019,Drama,18+
tt8160834,Follow Me,2020,"Adventure,Horror,Mystery",18+
tt8169446,Wine Country,2019,"Adventure,Comedy,Drama",18+
tt8170298,John Henry,2020,"Drama,Thriller",18+
tt8176578,Flavors of Youth,2018,"Animation,Drama,Romance",13+
tt8178486,Earthquake Bird,2019,"Crime,Drama,Mystery",18+
tt8179024,Body Cam,2020,"Horror,Mystery,Thriller",18+
tt8179388,Rim of the World,2019,"Action,Adventure,Comedy",7+
tt8186932,M.O.M. Mothers of Monsters,2020,"Drama,Horror,Thriller",18+
tt8188610,F2: Fun and Frustration,2019,Comedy,7+
tt8201170,The Perfect Date,2019,"Comedy,Romance",16+
tt8202262,Justine,2019,Drama,18+
tt8223844,Modest Heroes,2018,"Adventure,Animation,Family",7+
tt8230872,The Body Remembers When the World Broke Open,2019,Drama,18+
tt8236336,The Report,2019,"Biography,Crime,Drama",18+
tt8236398,In Search of Greatness,2018,"Documentary,Sport",13+
tt8237172,Gundala,2019,"Action,Adventure,Drama",16+
tt8241138,Loop,2020,"Drama,Sci-Fi",7+
tt8242084,My Spy,2020,"Action,Comedy",13+
tt8246392,Get In,2019,"Drama,Horror,Thriller",18+
tt8251336,No One Will Ever Know,2018,Drama,18+
tt8254556,Girl,2018,Drama,18+
tt8258074,Fantastic Fungi,2019,Documentary,16+
tt8276106,Tattoo of Revenge,2018,"Comedy,Romance,Thriller",18+
tt8286926,Njan Prakashan,2018,"Comedy,Drama",all
tt8296660,A Remarkable Tale,2019,Comedy,7+
tt8299768,Blow the Man Down,2019,"Comedy,Crime,Drama",18+
tt8310924,"Faith, Hope & Love",2019,"Comedy,Romance",7+
tt8318284,The Legion,2020,"Action,Adventure,History",18+
tt8326250,Sylvia,2018,"Fantasy,Romance,Thriller",16+
tt8328716,Doom: Annihilation,2019,"Action,Adventure,Horror",18+
tt8328740,Okko's Inn,2018,"Adventure,Animation,Drama",7+
tt8332802,Amulet,2020,"Horror,Mystery",18+
tt8333746,Pinocchio,2019,"Drama,Family,Fantasy",13+
tt8359848,Climax,2018,"Drama,Horror,Music",18+
tt8361028,Cam,2018,"Drama,Horror,Mystery",18+
tt8362228,The Stand at Paxton County,2020,"Drama,Thriller",18+
tt8364368,Crawl,2019,"Action,Horror,Thriller",18+
tt8367184,The Wedding Year,2019,"Comedy,Romance",18+
tt8368406,Vivarium,2019,"Horror,Mystery,Sci-Fi",18+
tt8372368,Rocketman,2019,Documentary,18+
tt8380776,Grand Isle,2019,"Crime,Mystery,Thriller",18+
tt8393332,Twin Murders: The Silence of the White City,2019,"Crime,Drama,Mystery",18+
tt8400758,Killers Anonymous,2019,"Action,Crime,Mystery",18+
tt8404614,The Two Popes,2019,"Biography,Drama",13+
tt8406660,Inmate Zero,2020,Horror,16+
tt8413566,Disconnect,2018,"Comedy,Romance",18+
tt8430598,Shirley,2020,"Biography,Drama,Mystery",18+
tt8431078,Friendsgiving,2020,"Comedy,Drama",18+
tt8435268,How to Get Over a Breakup,2018,Comedy,18+
tt8435324,Bombay Rose,2019,"Animation,Drama,Romance",13+
tt8436026,A Fortunate Man,2018,"Drama,Romance",16+
tt8439854,Lust Stories,2018,"Drama,Romance",13+
tt8443704,Dear Ex,2018,"Comedy,Drama,Romance",18+
tt8459250,Shéhérazade,2018,"Drama,Romance,Thriller",18+
tt8461224,The Tax Collector,2020,"Action,Crime,Drama",18+
tt8478602,Godzilla: The Planet Eater,2018,"Action,Adventure,Animation",7+
tt8484012,Sword of Trust,2019,"Comedy,Drama",18+
tt8484160,Black Beauty,2020,"Drama,Family",7+
tt8503618,Hamilton,2020,"Biography,Drama,History",13+
tt8508734,His House,2020,"Drama,Horror,Thriller",16+
tt8510324,Good Game: The Beginning,2018,"Comedy,Drama,Sport",13+
tt8510488,Holiday in the Wild,2019,"Comedy,Drama,Romance",7+
tt8514564,The Interpreters,2018,Documentary,13+
tt8522006,Happiest Season,2020,"Comedy,Romance",13+
tt8523028,Roped,2020,"Drama,Romance",7+
tt8526872,Dolemite Is My Name,2019,"Biography,Comedy,Drama",18+
tt8529070,Pinky Memsaab,2018,"Drama,Family",7+
tt8530796,Light in the Dark,2020,Thriller,16+
tt8530978,Beats,2019,"Drama,Music",18+
tt8563452,Crypto,2019,"Crime,Drama,Thriller",18+
tt8574836,Cunningham,2019,"Biography,Documentary,Music",7+
tt8580274,Eurovision Song Contest: The Story of Fire Saga,2020,"Comedy,Music",13+
tt8581198,Jane and Emma,2018,"Drama,History",7+
tt8595708,Pulang,2018,"Adventure,Drama,Romance",16+
tt8599746,Let's Dance,2019,"Comedy,Drama,Family",18+
tt8613070,Portrait of a Lady on Fire,2019,"Drama,Romance",18+
tt8613876,Kidnapping Stella,2019,"Crime,Drama,Thriller",18+
tt8618654,Kiss the Ground,2020,Documentary,18+
tt8629748,Spenser Confidential,2020,"Action,Comedy,Crime",18+
tt8632862,Fahrenheit 11/9,2018,Documentary,18+
tt8633478,Run,2020,"Drama,Horror,Mystery",13+
tt8637428,The Farewell,2019,"Comedy,Drama",7+
tt8637504,Disclosure,2020,Documentary,18+
tt8663516,Child's Play,2019,"Drama,Horror,Sci-Fi",18+
tt8664988,The Blackout,2019,"Action,Sci-Fi,Thriller",18+
tt8665746,RX 100,2018,Action,all
tt8704802,The Last Blockbuster,2020,Documentary,16+
tt8706138,Ava,2020,"Sci-Fi,Thriller",18+
tt8709036,A Christmas Prince: The Royal Wedding,2018,"Comedy,Drama,Romance",7+
tt8717446,Blackbird,2019,Drama,18+
tt8737608,Rams,2020,"Comedy,Drama",13+
tt8741182,Dance Dreams: Hot Chocolate Nutcracker,2020,"Documentary,Family",all
tt8743032,The Silence of the Marsh,2019,"Action,Drama,Mystery",18+
tt8749922,Grand-Daddy Day Care,2019,"Comedy,Family",13+
tt8750122,Benchwarmers 2: Breaking Balls,2019,"Comedy,Sport",13+
tt8750570,Sergio,2020,"Biography,Drama,History",18+
tt8758086,Mercy Black,2019,"Horror,Mystery,Thriller",16+
tt8759834,Selah and the Spades,2019,Drama,18+
tt8765496,May the Devil Take You,2018,"Horror,Mystery,Thriller",18+
tt8769848,The Tomorrow Man,2019,"Drama,Romance",13+
tt8772262,Midsommar,2019,"Drama,Horror,Mystery",18+
tt8774798,100% Wolf,2020,"Adventure,Animation,Comedy",7+
tt8783532,School Life,2019,"Comedy,Drama",18+
tt8784956,Ava,2020,"Action,Crime,Drama",18+
tt8809652,10 Minutes Gone,2019,"Action,Crime,Mystery",18+
tt8820590,T-34,2018,"Action,War",16+
tt8851668,The Lovebirds,2020,"Action,Comedy,Crime",18+
tt8856470,Pokémon: Mewtwo Strikes Back - Evolution,2019,"Action,Animation,Family",7+
tt8858104,Guava Island,2019,"Comedy,Drama,Music",18+
tt8858420,Women of Mafia 2,2019,"Action,Crime,Drama",18+
tt8861786,Puppy Star Christmas,2018,"Comedy,Family,Musical",7+
tt8875940,Four Enchanted Sisters,2020,"Adventure,Comedy,Family",7+
tt8902948,Tigertail,2020,Drama,7+
tt8902978,Wander Darkly,2020,"Drama,Mystery,Thriller",18+
tt8908002,Luka Chuppi,2019,"Comedy,Romance",7+
tt8914492,Game Over,2019,"Drama,Mystery,Thriller",13+
tt8917752,Joy,2018,Drama,18+
tt8923482,One Child Nation,2019,"Documentary,History",18+
tt8925540,Racetime,2018,"Adventure,Animation,Family",7+
tt8936646,Extraction,2020,"Action,Crime,Thriller",18+
tt8946378,Knives Out,2019,"Comedy,Crime,Drama",13+
tt8949056,"Yes, God, Yes",2019,"Comedy,Drama",18+
tt8951058,The Panama Papers,2018,Documentary,13+
tt8954732,The Princess Switch,2018,"Comedy,Drama,Family",7+
tt8972556,I Am Vengeance: Retaliation,2020,Action,18+
tt8976576,Vampires vs. the Bronx,2020,"Comedy,Horror",13+
tt8976710,Sextuplets,2019,Comedy,16+
tt8983164,Chhalaang,2020,"Comedy,Drama,Sport",16+
tt8983240,Laatu,2018,Drama,7+
tt8988748,Seventeen,2019,Drama,18+
tt8997712,Broil,2020,"Fantasy,Horror,Thriller",16+
tt9010900,Boi,2019,"Mystery,Thriller",18+
tt9014248,Mutiny of the Worker Bees,2020,Comedy,18+
tt9026184,Girl on the Third Floor,2019,"Drama,Horror,Mystery",18+
tt9032888,Good Sam,2019,"Comedy,Drama,Romance",7+
tt9056818,Last Breath,2019,"Documentary,Drama",18+
tt9063902,"Live Twice, Love Once",2019,"Comedy,Drama",18+
tt9068272,First Lady,2020,"Comedy,Romance",7+
tt9086228,Gretel & Hansel,2020,"Fantasy,Horror,Mystery",13+
tt9100028,The Little Switzerland,2019,Comedy,13+
tt9109976,Psycho,2020,"Crime,Thriller",18+
tt9115528,Never Too Late,2020,"Comedy,Drama,Romance",16+
tt9125380,A Promise to Astrid,2019,Drama,7+
tt9139586,Arkansas,2020,"Action,Crime,Mystery",18+
tt9149946,Bernie the Dolphin 2,2019,"Action,Comedy,Family",all
tt9150970,Despite Everything,2019,Comedy,18+
tt9176296,Dolly Kitty and Those Twinkling Stars,2019,"Comedy,Drama",18+
tt9204088,Dog Days,2018,Drama,7+
tt9204164,Bigfoot Family,2020,"Adventure,Animation,Family",7+
tt9219848,Elon Musk: The Real Life Iron Man,2018,"Biography,Documentary",7+
tt9239888,The Ruthless,2019,"Crime,Drama",18+
tt9252508,Tall Girl,2019,"Comedy,Drama,Family",7+
tt9253926,The Curse of Hobbes House,2020,"Drama,Horror",18+
tt9257932,Animal World,2018,"Comedy,Drama",18+
tt9261218,Uncorked,2020,Drama,13+
tt9264728,What Lies Below,2020,"Drama,Horror,Sci-Fi",18+
tt9270416,Fantastica,2018,"Comedy,Fantasy",all
tt9310328,Altered Carbon: Resleeved,2020,"Action,Animation,Crime",18+
tt9316022,Struggle: The Life and Lost Art of Szukalski,2018,"Biography,Documentary",18+
tt9326056,Sea of Shadows,2019,"Crime,Documentary,History",13+
tt9345754,The Occupant,2020,"Drama,Thriller",18+
tt9351980,American Factory,2019,Documentary,13+
tt9354842,To All the Boys: P.S. I Still Love You,2020,"Comedy,Drama,Romance",16+
tt9358044,Hail Satan?,2019,Documentary,18+
tt9358052,Knock Down the House,2019,Documentary,7+
tt9358206,Toni Morrison: The Pieces I Am,2019,Documentary,13+
tt9395384,One Great Love,2018,"Drama,Romance",13+
tt9398640,Between Two Ferns: The Movie,2019,Comedy,18+
tt9411866,The Roads Not Taken,2020,Drama,18+
tt9412098,Fyre,2019,"Crime,Documentary,Music",18+
tt9412268,Furie,2019,"Action,Drama,Thriller",18+
tt9419834,Secret Obsession,2019,"Crime,Drama,Mystery",13+
tt9426186,Revenger,2018,"Action,Crime,Thriller",18+
tt9441638,The Big Ugly,2020,"Crime,Drama,Thriller",18+
tt9465600,3022,2019,Sci-Fi,18+
tt9484998,Palm Springs,2020,"Comedy,Fantasy,Mystery",18+
tt9495224,Black Mirror: Bandersnatch,2018,"Drama,Fantasy,Mystery",18+
tt9506474,The Hater,2020,"Drama,Thriller",18+
tt9537292,Ala Vaikunthapurramuloo,2020,"Action,Comedy,Drama",13+
tt9564774,Venky Mama,2019,Drama,13+
tt9567112,A Kid from Coney Island,2019,"Biography,Documentary,Sport",18+
tt9577334,Red Dog,2019,Documentary,18+
tt9577852,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,2019,"Biography,Documentary,History",18+
tt9600932,The Brink,2019,Documentary,18+
tt9612368,An English Haunting,2020,Horror,13+
tt9613244,Autonomy,2019,Documentary,7+
tt9617716,Everybody's Everything,2019,"Documentary,Music",18+
tt9617782,Who Let the Dogs Out,2019,Documentary,13+
tt9619798,The Wrong Missy,2020,"Comedy,Romance",18+
tt9624766,Jiu Jitsu,2020,"Action,Sci-Fi,Thriller",18+
tt9632590,An Easy Girl,2019,"Comedy,Drama",18+
tt9636630,Home Sweet Home,2020,"Comedy,Drama,Romance",7+
tt9646240,The Man Without Gravity,2019,"Comedy,Drama,Fantasy",16+
tt9660688,Black Beach,2020,"Crime,Drama,Thriller",18+
tt9683478,The Half of It,2020,"Comedy,Drama",13+
tt9689696,Wander,2020,Thriller,18+
tt9708358,Uncle Tom,2020,"Documentary,History",all
tt9735350,Rebuilding Paradise,2020,Documentary,13+
tt9735758,Get Duked!,2019,"Comedy,Horror,Music",18+
tt9735976,Wheels of Fortune,2020,Comedy,18+
tt9738716,The World to Come,2020,"Drama,History,Western",18+
tt9760504,NiNoKuni,2019,"Action,Adventure,Animation",16+
tt9777644,Da 5 Bloods,2020,"Adventure,Drama,War",18+
tt9778348,The Winter Lake,2020,"Drama,Mystery,Thriller",18+
tt9779290,By Night's End,2020,"Crime,Thriller",18+
tt9779516,I Still Believe,2020,"Biography,Drama,Music",7+
tt9794630,The Vanished,2020,"Action,Crime,Thriller",18+
tt9799984,Falaknuma Das,2019,"Action,Thriller",18+
tt9806192,I Lost My Body,2019,"Animation,Drama,Fantasy",18+
tt9806322,Isi & Ossi,2020,"Comedy,Romance",18+
tt9809140,All the Freckles in the World,2019,"Comedy,Romance,Sport",16+
tt9810420,A Second Chance: Rivals!,2019,"Drama,Family,Sport",7+
tt9815998,Hooking Up,2020,"Comedy,Drama",18+
tt9820352,Villain,2020,"Action,Crime,Drama",18+
tt9827834,Sylvie's Love,2020,"Drama,Music,Romance",13+
tt9844368,Out of Liberty,2019,"Drama,Western",7+
tt9860728,Falling Inn Love,2019,"Comedy,Romance",7+
tt9898858,Coffee & Kareem,2020,"Action,Comedy,Crime",18+
tt9902160,Herself,2020,Drama,18+
tt9916362,Coven,2020,"Drama,History,Horror",18+
