movie_id,title,year,genres,imdb_rating,rotten_tomatoes,age
tt6527586,Close Enemies,2018,"Drama,Thriller",6.4,54,18+
tt6543652,Cold War,2018,"Drama,Music,Romance",7.5,72,18+
tt6555772,"Love, Surreal and Odd",2017,"Comedy,Romance",5.6,47,all
tt6559576,Selfie Dad,2020,"Comedy,Family",4.6,40,7+
tt6560164,Sweetheart,2019,"Adventure,Horror,Sci-Fi",5.8,62,13+
tt6566830,Most Likely to Murder,2018,"Comedy,Mystery,Romance",5.2,50,18+
tt6573444,Human Flow,2017,Documentary,7.2,55,13+
tt6574146,Blame!,2017,"Action,Animation,Drama",6.6,62,13+
tt6580564,102 Not Out,2018,"Comedy,Drama",7.4,75,7+
tt6587640,Trolls World Tour,2020,"Adventure,Animation,Comedy",6.1,69,7+
tt6588966,Hichki,2018,"Comedy,Drama",7.5,59,7+
tt6593054,Drive,2019,"Action,Crime,Thriller",3.2,50,13+
tt6595896,Pokémon the Movie: I Choose You!,2017,"Action,Adventure,Animation",6.3,62,7+
tt6598238,Life in a Year,2020,"Drama,Romance",6.3,68,13+
tt6598626,Take Me,2017,"Comedy,Crime,Mystery",6.1,57,18+
tt6599184,The Delegation,2018,Drama,6.6,45,13+
tt6599742,Sara's Notebook,2018,"Adventure,Drama,Mystery",5.9,52,18+
tt6608138,I See You,2017,"Comedy,Drama,Romance",7.5,55,7+
tt6612946,Changeland,2019,"Comedy,Drama",5.7,55,18+
tt6643972,Triple Threat,2019,"Action,Thriller",5.6,62,18+
tt6679412,Forgive Us Our Debts,2018,Drama,6.2,46,18+
tt6679794,Outlaw King,2018,"Action,Biography,Drama",6.9,72,18+
tt6685596,Maya the Bee: The Honey Games,2018,"Adventure,Animation,Comedy",5.5,50,all
tt6688136,Expedition Happiness,2017,Documentary,5.9,50,all
tt6692354,Ittefaq,2017,"Mystery,Thriller",7.2,80,7+
tt6704776,The Photographer of Mauthausen,2018,"Biography,Drama,History",6.8,76,18+
tt6704898,Elisa & Marcela,2019,"Biography,Drama,Romance",6.7,55,18+
tt6708116,Bad Seeds,2018,Comedy,7.2,62,18+
tt6714534,Get Me Roger Stone,2017,"Biography,Documentary",7.3,81,16+
tt6727296,Bhaagamathie,2018,"Horror,Thriller",6.9,52,all
tt6736198,Ready to Mingle,2019,Comedy,5.9,57,18+
tt6742252,The Guilty,2018,"Crime,Drama,Thriller",7.5,73,18+
tt6744044,Candy Jar,2018,"Comedy,Drama,Romance",5.8,57,13+
tt6749318,Speed Kills,2018,"Action,Crime,Drama",4.4,50,18+
tt6751668,Parasite,2019,"Drama,Thriller",8.5,88,18+
tt6752992,Happy as Lazzaro,2018,"Drama,Fantasy,Mystery",7.5,85,13+
tt6759506,King Lear,2018,"Action,Adventure,Drama",6.6,75,16+
tt6769280,Time Freak,2018,"Comedy,Drama,Romance",5.8,61,13+
tt6769508,Steel Rain,2017,"Action,Drama,Thriller",7.1,61,18+
tt6772802,Hillbilly Elegy,2020,"Biography,Drama",6.7,72,18+
tt6772804,Escape Plan: The Extractors,2019,"Action,Crime,Thriller",4.4,59,18+
tt6774588,Curtiz,2018,"Biography,Drama,History",6.1,58,18+
tt6776106,And Breathe Normally,2018,Drama,7.0,76,16+
tt6788942,Bad Genius,2017,"Comedy,Crime,Drama",7.6,68,13+
tt6791096,I Feel Pretty,2018,"Comedy,Romance",5.7,67,13+
tt6792282,A Twelve-Year Night,2018,"Adventure,Biography,Crime",7.5,83,18+
tt6792666,Gemini,2017,Drama,5.7,55,18+
tt6794450,Dumb: The Story of Big Brother Magazine,2017,Documentary,7.4,74,18+
tt6805862,The Coming Convergence,2017,"Documentary,Drama,War",6.0,40,18+
tt6807324,Doe,2018,Thriller,5.6,46,18+
tt6811018,The Kid Who Would Be King,2019,"Action,Adventure,Family",6.1,64,7+
tt6820324,Timmy Failure: Mistakes Were Made,2020,"Adventure,Comedy,Drama",6.0,73,7+
tt6821012,The Week Of,2018,Comedy,5.3,60,13+
tt6829180,Welcome Home,2018,"Crime,Drama,Horror",5.3,61,18+
tt6833470,The Swing of Things,2020,Comedy,3.0,44,18+
tt6838918,Vault,2019,"Action,Crime,Drama",5.5,56,18+
tt6842770,Wild Mountain Thyme,2020,"Comedy,Drama,Romance",5.8,61,13+
tt6843446,Undercover Brother 2,2019,Comedy,3.4,43,18+
tt6844138,Coven,2020,Horror,2.8,58,18+
tt6850820,Peppermint,2018,"Action,Thriller",6.5,74,18+
tt6851966,Nigerian Prince,2018,"Crime,Drama,Thriller",5.9,55,18+
tt6852872,Elizabeth Harvest,2018,"Horror,Sci-Fi,Thriller",5.8,62,18+
tt6854672,Battle,2018,"Drama,Romance",5.9,57,18+
tt6859352,Support the Girls,2018,"Comedy,Drama",6.4,62,18+
tt6869538,Detective Dee: The Four Heavenly Kings,2018,"Action,Adventure,Drama",6.3,55,18+
tt6882604,Archive,2020,"Drama,Mystery,Sci-Fi",6.4,68,18+
tt6886574,Useless,2020,"Drama,Family",5.5,43,7+
tt6892462,The World Is Yours,2018,"Comedy,Crime",6.3,58,18+
tt6893836,They'll Love Me When I'm Dead,2018,"Biography,Documentary",7.4,81,18+
tt6900448,Mirai,2018,"Adventure,Animation,Drama",7.0,67,7+
tt6903636,Grace Jones: Bloodlight and Bami,2017,"Biography,Documentary,Music",6.2,51,7+
tt6908274,Mirage,2018,"Drama,Fantasy,Mystery",7.4,74,18+
tt6910020,Nothing to Lose,2018,"Biography,Drama",2.4,55,7+
tt6910734,I Need You to Kill,2017,Documentary,7.2,43,18+
tt6916348,The Warrior Queen of Jhansi,2019,"Adventure,Drama,Fantasy",5.0,46,18+
tt6920356,The Souvenir,2019,"Drama,Romance",6.4,66,18+
tt6936350,Born Racer,2018,"Action,Documentary,Drama",6.2,45,18+
tt6937368,The Lift Boy,2019,"Comedy,Drama",7.2,54,18+
tt6937724,Eye for an Eye,2019,"Action,Thriller",3.4,76,18+
tt6938828,At Eternity's Gate,2018,"Biography,Drama,History",6.9,69,13+
tt6952960,The Kindergarten Teacher,2018,"Drama,Thriller",6.7,80,18+
tt6977240,Starship Troopers: Traitor of Mars,2017,"Action,Animation,Fantasy",5.5,59,18+
tt7002100,Coco,2017,Horror,7.3,87,7+
tt7019942,Super Deluxe,2019,"Comedy,Crime,Drama",8.2,87,18+
tt7025388,Abigail,2019,"Action,Adventure,Family",4.8,56,7+
tt7029854,The Mansion,2017,"Comedy,Horror",4.6,50,13+
tt7043012,Velvet Buzzsaw,2019,"Horror,Mystery,Thriller",5.7,71,18+
tt7043534,General Commander,2019,"Action,Crime,Thriller",3.1,46,18+
tt7044076,The Cleaning Lady,2018,"Horror,Thriller",5.5,55,18+
tt7052494,Trading Paint,2019,"Action,Drama,Sport",4.5,50,18+
tt7057496,Forgotten,2017,"Crime,Mystery,Thriller",7.4,70,18+
tt7058080,Angel of Mine,2019,"Drama,Mystery,Thriller",6.4,63,18+
tt7073710,What Keeps You Alive,2018,"Horror,Thriller",5.7,60,18+
tt7104578,Going for Gold,2018,"Drama,Family,Sport",4.8,46,all
tt7125860,If Beale Street Could Talk,2018,"Drama,Romance",7.1,71,18+
tt7133686,Next Gen,2018,"Action,Adventure,Animation",6.6,80,7+
tt7134096,The Rhythm Section,2020,"Action,Drama,Mystery",5.4,64,18+
tt7137380,Destroyer,2018,"Action,Crime,Drama",6.2,66,18+
tt7139936,A Rainy Day in New York,2019,"Comedy,Romance",6.4,68,13+
tt7146812,Onward,2020,"Adventure,Animation,Comedy",7.4,80,7+
tt7149730,The Silencing,2020,"Action,Crime,Mystery",6.3,66,18+
tt7149916,Edge of Fear,2018,Thriller,4.5,43,18+
tt7153434,Science Fair,2018,Documentary,7.5,52,7+
tt7153766,Unsane,2018,"Drama,Horror,Mystery",6.4,70,18+
tt7158430,Hearts Beat Loud,2018,"Comedy,Drama,Music",6.9,65,13+
tt7170950,Like Father,2018,Drama,6.1,68,18+
tt7174660,She's in Portland,2020,"Comedy,Drama",5.8,48,18+
tt7177642,Khido Khundi,2018,"Drama,Sport",5.1,41,7+
tt7178226,The Cave,2019,"Documentary,War",7.5,61,13+
tt7183578,Project Gutenberg,2018,"Action,Crime,Mystery",6.8,59,18+
tt7184124,Night Comes On,2018,Drama,6.7,52,18+
tt7186092,"Nico, 1988",2017,"Biography,Drama,Music",6.7,55,18+
tt7200946,"Oh, Ramona!",2019,"Comedy,Romance",4.8,50,18+
tt7205316,MILF,2018,"Comedy,Romance",4.9,52,18+
tt7207238,Jane,2017,"Biography,Documentary",7.8,64,7+
tt7212754,Ludo,2020,"Action,Comedy,Drama",7.6,68,13+
tt7218518,Pad Man,2018,"Comedy,Drama",7.8,87,13+
tt7227742,Plug Love,2017,Drama,6.3,51,18+
tt7248248,Lucky Day,2019,"Action,Comedy,Crime",5.1,53,18+
tt7250056,Non-Fiction,2018,"Comedy,Drama,Romance",6.4,57,18+
tt7256866,Father of the Year,2018,Comedy,5.2,55,16+
tt7262384,The True Adventures of Wolfboy,2019,"Adventure,Crime,Drama",5.7,52,13+
tt7284204,Summer '03,2018,"Comedy,Drama,Romance",5.5,56,16+
tt7286916,The Dawn Wall,2017,"Adventure,Biography,Documentary",8.1,72,16+
tt7291268,Gaga: Five Foot Two,2017,"Documentary,Music",7.0,79,18+
tt7294534,Arjun Reddy,2017,"Drama,Romance",7.9,65,18+
tt7295450,Between Worlds,2018,"Fantasy,Mystery,Thriller",3.9,56,18+
tt7296862,SPF-18,2017,"Drama,Romance,Sport",3.2,39,13+
tt7297156,Transmilitary,2018,Documentary,6.5,52,16+
tt7302054,Supervized,2019,Comedy,5.1,48,18+
tt7304802,The Legacy of the Bones,2019,"Crime,Mystery,Thriller",6.4,60,18+
tt7304824,Offering to the Storm,2020,"Crime,Mystery,Thriller",6.2,58,18+
tt7315484,The Silence,2019,"Drama,Horror,Sci-Fi",5.4,65,13+
tt7319822,Saving Zoë,2019,"Crime,Drama,Mystery",5.4,53,18+
tt7322850,Raja the Great,2017,Action,6.3,52,all
tt7322864,Pup Star: World Tour,2018,"Comedy,Family,Musical",4.1,38,all
tt7329656,47 Meters Down: Uncaged,2019,"Adventure,Drama,Horror",5.0,63,13+
tt7329858,Pari,2018,"Fantasy,Horror,Mystery",6.6,70,13+
tt7332500,Ghost of the Mountains,2017,Documentary,7.0,47,all
tt7335796,Behind You,2020,Horror,4.2,52,18+
tt7336684,The (Silent) War,2019,"Action,Drama,Western",5.5,44,18+
tt7339248,The Art of Self-Defense,2019,"Action,Comedy,Crime",6.6,68,18+
tt7358154,Burning Cane,2019,Drama,5.4,58,18+
tt7365604,Dog Days,2018,"Comedy,Drama,Romance",6.2,60,7+
tt7370952,Bennett's War,2019,Sport,6.1,61,13+
tt7374948,Always Be My Maybe,2019,"Comedy,Romance",6.7,88,13+
tt7375578,The Escape of Prisoner 614,2018,"Action,Adventure,Comedy",4.6,47,13+
tt7391996,C/o Kancharapalem,2018,Drama,8.8,68,7+
tt7392212,Rangasthalam,2018,"Action,Drama",8.2,71,13+
tt7394816,Primal,2019,"Action,Thriller",4.9,60,18+
tt7395114,The Devil All the Time,2020,"Crime,Drama,Thriller",7.1,89,18+
tt7411120,For the Love of Jessee,2020,Drama,6.0,43,16+
tt7423486,Escape and Evasion,2019,"Drama,War",4.6,42,16+
tt7424290,Max Reload and the Nether Blasters,2020,"Adventure,Comedy,Sci-Fi",4.9,50,13+
tt7427356,The Last Laugh,2019,"Comedy,Drama",5.6,56,18+
tt7434324,Low Tide,2019,"Drama,Thriller",6.3,57,18+
tt7435316,The Glorias,2020,"Biography,Drama,History",6.1,55,18+
tt7440432,Quincy,2018,"Biography,Documentary",7.6,79,18+
tt7456312,The Last Thing He Wanted,2020,"Crime,Drama,Mystery",4.4,48,18+
tt7458762,The Wolf's Call,2019,"Action,Thriller",6.9,67,16+
tt7460806,The Festival,2018,"Comedy,Music,Romance",5.8,61,18+
tt7465992,Mahanati,2018,"Biography,Drama",8.4,86,7+
tt7471004,Aval,2017,Horror,6.7,68,13+
tt7474914,Unbridled,2018,Thriller,5.0,47,13+
tt7476236,Minding the Gap,2018,"Documentary,Sport",8.0,90,18+
tt7488208,Over the Moon,2020,"Adventure,Animation,Comedy",6.3,84,7+
tt7489816,Nothing to Hide,2018,"Comedy,Drama",6.8,62,18+
tt7502214,Seven Sundays,2017,"Comedy,Drama,Family",7.6,53,7+
tt7511008,Paradise Beach,2019,"Action,Thriller",4.7,48,18+
tt7524414,Beats,2019,"Comedy,Crime,Drama",7.1,65,18+
tt7525514,Bad Reputation,2018,"Biography,Documentary,Music",7.3,56,18+
tt7525778,The Package,2018,"Comedy,Thriller",5.6,67,18+
tt7530986,Lady J,2018,"Drama,Romance",6.8,69,16+
tt7533152,The Boy Who Harnessed the Wind,2019,"Biography,Drama,History",7.6,89,7+
tt7544820,Too Funny to Fail: The Life & Death of The Dana Carvey Show,2017,Documentary,7.7,60,18+
tt7545524,Ben Is Back,2018,Drama,6.7,65,18+
tt7545566,Skate Kitchen,2018,Drama,6.8,60,18+
tt7547410,Dora and the Lost City of Gold,2019,"Action,Adventure,Comedy",6.1,68,7+
tt7549996,Judy,2019,"Biography,Drama,Music",6.8,71,13+
tt7550000,Project Power,2020,"Action,Crime,Sci-Fi",6.0,69,18+
tt7556122,The Old Guard,2020,"Action,Thriller",6.7,78,18+
tt7557108,Saint Maud,2019,"Drama,Horror,Mystery",6.6,71,18+
tt7558302,Lying and Stealing,2019,"Crime,Drama,Thriller",5.5,64,18+
tt7562334,Lady Driver,2020,Sport,5.9,51,7+
tt7573844,Into the Okavango,2018,Documentary,7.5,50,7+
tt7585674,Sat Shri Akaal England,2017,"Comedy,Family",5.3,39,7+
tt7588790,Voyeur,2017,"Crime,Documentary",6.1,72,18+
tt7594134,Hurley,2019,Documentary,7.5,47,7+
tt7594584,Maria,2019,"Action,Drama,Thriller",5.0,54,18+
tt7600382,Ride Like a Girl,2019,"Biography,Drama,Sport",7.0,58,7+
tt7600716,DNA,2020,Drama,5.9,51,18+
tt7601296,The Legend of Halloween Jack,2018,"Horror,Thriller",3.3,44,18+
tt7605074,The Wandering Earth,2019,"Action,Adventure,Sci-Fi",5.9,76,13+
tt7608028,The Open House,2018,"Horror,Thriller",3.3,47,18+
tt7608418,A Christmas Prince,2017,"Comedy,Family,Romance",5.8,72,7+
tt7615302,Red Joan,2018,"Biography,Drama,History",6.4,66,18+
tt7616148,Luce,2019,"Drama,Mystery,Thriller",6.6,64,18+
tt7627790,Before Your Time,2017,Family,5.8,42,all
tt7643622,The World We Make,2019,Drama,5.6,46,7+
tt7653254,Marriage Story,2019,"Drama,Romance",7.9,83,18+
tt7671064,Brittany Runs a Marathon,2019,"Comedy,Drama",6.8,85,18+
tt7681824,We the Animals,2018,Drama,6.9,60,18+
tt7682382,Sweetheart,2019,"Comedy,Drama,Romance",6.1,62,13+
tt7682430,Howard,2018,"Biography,Documentary,Music",7.5,62,7+
tt7686876,Unexpectedly Yours,2017,"Comedy,Romance",6.7,48,16+
tt7689052,Daphne & Velma,2018,"Action,Comedy,Crime",4.2,52,all
tt7689906,Monsters and Men,2018,"Crime,Drama,Thriller",6.1,56,18+
tt7689924,Seeing Allred,2018,"Biography,Documentary",7.3,74,16+
tt7690638,Soorma,2018,"Biography,Drama,Sport",7.3,71,13+
tt7730102,Big Kill,2019,"Action,Drama,Western",5.4,51,18+
tt7736496,Jingle Jangle: A Christmas Journey,2020,"Family,Fantasy,Musical",6.4,63,7+
tt7736536,All of You,2017,"Comedy,Drama,Romance",5.6,42,16+
tt7748076,This Mountain Life,2018,"Adventure,Documentary",7.2,52,7+
tt7755856,Banana Split,2018,Comedy,6.2,55,18+
tt7763020,Dovlatov,2018,"Biography,Drama",6.4,68,13+
tt7772580,The Perfection,2018,"Drama,Horror,Thriller",6.2,84,18+
tt7772872,Painter,2020,"Drama,Thriller",4.9,36,7+
tt7775622,Free Solo,2018,"Adventure,Documentary,Sport",8.1,77,13+
tt7778680,Photograph,2019,"Drama,Romance",6.8,74,13+
tt7779590,Euphoria,2018,Drama,6.5,50,18+
tt7805960,Torbaaz,2020,"Drama,Thriller",5.3,54,18+
tt7827944,The Wedding Party 2: Destination Dubai,2017,Comedy,4.7,42,13+
tt7832848,Inside Man: Most Wanted,2019,"Action,Crime,Thriller",5.6,60,18+
tt7841496,Perdida,2018,"Crime,Drama,Mystery",5.7,53,18+
tt7846844,Enola Holmes,2020,"Adventure,Crime,Drama",6.6,77,13+
tt7853242,Love Per Square Foot,2018,"Comedy,Romance",7.1,60,16+
tt7869070,The Fanatic,2019,"Crime,Drama,Mystery",4.1,54,18+
tt7873348,Save Yourselves!,2020,"Adventure,Comedy,Sci-Fi",5.8,61,18+
tt7895904,Family Blood,2018,"Drama,Horror,Thriller",4.2,41,18+
tt7903530,We Die Young,2019,"Action,Crime,Drama",5.2,54,18+
tt7913394,Norm of the North: Keys to the Kingdom,2018,"Adventure,Animation,Comedy",3.0,40,7+
tt7913994,Speed Demons,2018,Documentary,6.4,41,16+
tt7919810,The Turkey Bowl,2019,"Comedy,Sport",5.4,48,16+
tt7933796,Disclosure,2020,Drama,6.0,69,18+
tt7939766,I'm Thinking of Ending Things,2020,"Drama,Thriller",6.5,71,18+
tt7942746,Body at Brighton Rock,2019,"Comedy,Drama,Fantasy",4.7,50,18+
tt7945440,The Lie,2018,"Crime,Drama,Mystery",5.8,57,18+
tt7945450,Notturno,2020,Documentary,6.6,55,18+
tt7946422,Prospect,2018,"Adventure,Drama,Sci-Fi",6.3,68,18+
tt7946836,Animal World,2018,"Action,Fantasy,Sci-Fi",6.4,61,18+
tt7947150,This One's for the Ladies,2018,Documentary,5.4,39,18+
tt7957694,The Last Summer,2019,"Comedy,Romance",5.6,61,16+
tt7967412,Eye for an Eye,2019,"Crime,Drama,Thriller",6.6,76,18+
tt7969042,Social Animals,2018,Documentary,5.7,53,18+
tt7970348,The Stand In,2020,"Comedy,Drama",4.7,55,18+
tt7976208,The Haunting of Sharon Tate,2019,"Drama,Horror,Thriller",2.9,48,18+
tt7979142,The Night Clerk,2020,"Crime,Drama,Mystery",5.6,62,18+
tt7981318,Cook Off,2017,"Comedy,Romance",6.0,44,18+
tt7983712,Rogue Warfare: The Hunt,2019,Action,3.2,41,18+
tt7983744,Rogue Warfare: Death of a Nation,2020,Action,3.3,43,18+
tt7983894,Ammonite,2020,"Drama,History,Romance",6.5,67,18+
tt7984734,The Lighthouse,2019,"Drama,Fantasy,Horror",7.4,80,18+
tt7984766,The King,2019,"Biography,Drama,History",7.3,90,18+
tt8000718,The Operative,2019,"Action,Drama,Mystery",5.8,62,18+
tt8015080,Godzilla: City on the Edge of Battle,2018,"Action,Animation,Sci-Fi",5.8,58,13+
tt8021048,Survive the Hollow Shoals,2018,Horror,5.2,43,18+
tt8023734,Kadaikutty Singam,2018,"Action,Drama",6.8,55,7+
tt8028526,Boonie Bears: The Big Shrink,2018,Animation,5.8,43,7+
tt8041276,Paddleton,2019,"Comedy,Drama",7.2,84,18+
tt8043306,Teefa In Trouble,2018,"Action,Comedy,Crime",7.0,64,13+
tt8045906,Words on Bathroom Walls,2020,"Drama,Romance",7.2,66,13+
tt8055324,Blanche,2018,Comedy,4.8,37,7+
tt8058874,We Summon the Darkness,2019,"Drama,Horror,Music",5.2,58,18+
tt8060774,15 Minutes of War,2019,"Action,Drama,History",6.4,56,16+
tt8064262,Paws P.I.,2018,"Action,Comedy,Family",4.1,43,7+
tt8064392,Expedition China,2017,Documentary,6.6,40,all
tt8075016,The Courier,2019,"Action,Crime,Drama",4.8,61,18+
tt8075192,Shoplifters,2018,"Crime,Drama,Thriller",7.9,76,18+
tt8075260,Someone Great,2019,"Comedy,Romance",6.2,68,18+
tt8076222,Untamed Romania,2018,Documentary,8.4,60,7+
tt8076344,Penguin Highway,2018,"Adventure,Animation,Family",7.1,67,7+
tt8080302,Penguins,2019,"Documentary,Family",7.1,56,all
tt8089116,The Cat in the Hat Knows a Lot About Space!,2017,Animation,6.1,34,all
tt8103160,Britt-Marie Was Here,2019,"Comedy,Drama,Sport",5.6,50,7+
tt8106534,6 Underground,2019,"Action,Thriller",6.1,75,18+
tt8106570,The Rachel Divide,2018,Documentary,6.3,64,18+
tt8106576,The Bleeding Edge,2018,Documentary,7.6,66,16+
tt8106596,The Legend of Cocaine Island,2018,Documentary,6.4,57,18+
tt8108230,Pokémon the Movie: The Power of Us,2018,"Action,Adventure,Animation",6.3,70,all
tt8110640,In the Shadow of the Moon,2019,"Action,Crime,Mystery",6.2,77,18+
tt8126440,Extinction,2018,Documentary,5.6,74,18+
tt8128188,High Flying Bird,2019,"Drama,Sport",6.2,66,18+
tt8130968,Badla,2019,"Crime,Drama,Mystery",7.7,80,7+
tt8132700,Behind the Curve,2018,Documentary,6.5,77,16+
tt8135494,Active Measures,2018,Documentary,7.7,66,13+
tt8145202,The F**k-It List,2020,Comedy,5.2,48,18+
tt8151874,Honey Boy,2019,Drama,7.2,89,18+
tt8160834,Follow Me,2020,"Adventure,Horror,Mystery",5.5,55,18+
tt8169446,Wine Country,2019,"Adventure,Comedy,Drama",5.5,61,18+
tt8170298,John Henry,2020,"Drama,Thriller",3.6,48,18+
tt8176578,Flavors of Youth,2018,"Animation,Drama,Romance",6.6,76,13+
tt8178486,Earthquake Bird,2019,"Crime,Drama,Mystery",6.0,61,18+
tt8179024,Body Cam,2020,"Horror,Mystery,Thriller",5.3,57,18+
tt8179388,Rim of the World,2019,"Action,Adventure,Comedy",5.3,63,7+
tt8186932,M.O.M. Mothers of Monsters,2020,"Drama,Horror,Thriller",5.8,54,18+
tt8188610,F2: Fun and Frustration,2019,Comedy,6.1,49,7+
tt8201170,The Perfect Date,2019,"Comedy,Romance",5.8,72,16+
tt8202262,Justine,2019,Drama,6.7,47,18+
tt8223844,Modest Heroes,2018,"Adventure,Animation,Family",6.6,61,7+
tt8230872,The Body Remembers When the World Broke Open,2019,Drama,6.9,67,18+
tt8236336,The Report,2019,"Biography,Crime,Drama",7.2,89,18+
tt8236398,In Search of Greatness,2018,"Documentary,Sport",6.9,51,13+
tt8237172,Gundala,2019,"Action,Adventure,Drama",6.1,57,16+
tt8241138,Loop,2020,"Drama,Sci-Fi",6.4,57,7+
tt8242084,My Spy,2020,"Action,Comedy",6.4,76,13+
tt8246392,Get In,2019,"Drama,Horror,Thriller",5.6,79,18+
tt8251336,No One Will Ever Know,2018,Drama,6.2,40,18+
tt8254556,Girl,2018,Drama,7.2,66,18+
tt8258074,Fantastic Fungi,2019,Documentary,7.4,64,16+
tt8276106,Tattoo of Revenge,2018,"Comedy,Romance,Thriller",4.9,39,18+
tt8286926,Njan Prakashan,2018,"Comedy,Drama",7.7,56,all
tt8296660,A Remarkable Tale,2019,Comedy,5.4,47,7+
tt8299768,Blow the Man Down,2019,"Comedy,Crime,Drama",6.4,82,18+
tt8310924,"Faith, Hope & Love",2019,"Comedy,Romance",6.4,70,7+
tt8318284,The Legion,2020,"Action,Adventure,History",3.3,50,18+
tt8326250,Sylvia,2018,"Fantasy,Romance,Thriller",5.2,42,16+
tt8328716,Doom: Annihilation,2019,"Action,Adventure,Horror",3.8,55,18+
tt8328740,Okko's Inn,2018,"Adventure,Animation,Drama",7.1,80,7+
tt8332802,Amulet,2020,"Horror,Mystery",4.9,55,18+
tt8333746,Pinocchio,2019,"Drama,Family,Fantasy",6.3,72,13+
tt8359848,Climax,2018,"Drama,Horror,Music",6.9,75,18+
tt8361028,Cam,2018,"Drama,Horror,Mystery",5.9,64,18+
tt8362228,The Stand at Paxton County,2020,"Drama,Thriller",6.4,50,18+
tt8364368,Crawl,2019,"Action,Horror,Thriller",6.1,72,18+
tt8367184,The Wedding Year,2019,"Comedy,Romance",5.6,52,18+
tt8368406,Vivarium,2019,"Horror,Mystery,Sci-Fi",5.9,71,18+
tt8372368,Rocketman,2019,Documentary,6.4,79,18+
tt8380776,Grand Isle,2019,"Crime,Mystery,Thriller",4.7,59,18+
tt8393332,Twin Murders: The Silence of the White City,2019,"Crime,Drama,Mystery",5.4,54,18+
tt8400758,Killers Anonymous,2019,"Action,Crime,Mystery",4.0,54,18+
tt8404614,The Two Popes,2019,"Biography,Drama",7.6,76,13+
tt8406660,Inmate Zero,2020,Horror,4.3,49,16+
tt8413566,Disconnect,2018,"Comedy,Romance",5.0,41,18+
tt8430598,Shirley,2020,"Biography,Drama,Mystery",6.1,64,18+
tt8431078,Friendsgiving,2020,"Comedy,Drama",4.5,50,18+
tt8435268,How to Get Over a Breakup,2018,Comedy,6.1,56,18+
tt8435324,Bombay Rose,2019,"Animation,Drama,Romance",6.5,46,13+
tt8436026,A Fortunate Man,2018,"Drama,Romance",7.2,75,16+
tt8439854,Lust Stories,2018,"Drama,Romance",6.3,63,13+
tt8443704,Dear Ex,2018,"Comedy,Drama,Romance",7.3,82,18+
tt8459250,Shéhérazade,2018,"Drama,Romance,Thriller",7.1,59,18+
tt8461224,The Tax Collector,2020,"Action,Crime,Drama",4.9,61,18+
tt8478602,Godzilla: The Planet Eater,2018,"Action,Adventure,Animation",5.1,56,7+
tt8484012,Sword of Trust,2019,"Comedy,Drama",6.3,62,18+
tt8484160,Black Beauty,2020,"Drama,Family",6.4,58,7+
tt8503618,Hamilton,2020,"Biography,Drama,History",8.3,81,13+
tt8508734,His House,2020,"Drama,Horror,Thriller",6.4,87,16+
tt8510324,Good Game: The Beginning,2018,"Comedy,Drama,Sport",4.7,42,13+
tt8510488,Holiday in the Wild,2019,"Comedy,Drama,Romance",6.2,63,7+
tt8514564,The Interpreters,2018,Documentary,7.5,46,13+
tt8522006,Happiest Season,2020,"Comedy,Romance",6.6,83,13+
tt8523028,Roped,2020,"Drama,Romance",5.5,51,7+
tt8526872,Dolemite Is My Name,2019,"Biography,Comedy,Drama",7.2,92,18+
tt8529070,Pinky Memsaab,2018,"Drama,Family",6.3,48,7+
tt8530796,Light in the Dark,2020,Thriller,6.2,39,16+
tt8530978,Beats,2019,"Drama,Music",6.4,65,18+
tt8563452,Crypto,2019,"Crime,Drama,Thriller",5.3,58,18+
tt8574836,Cunningham,2019,"Biography,Documentary,Music",6.6,45,7+
tt8580274,Eurovision Song Contest: The Story of Fire Saga,2020,"Comedy,Music",6.5,84,13+
tt8581198,Jane and Emma,2018,"Drama,History",6.2,42,7+
tt8595708,Pulang,2018,"Adventure,Drama,Romance",6.7,48,16+
tt8599746,Let's Dance,2019,"Comedy,Drama,Family",6.0,51,18+
tt8613070,Portrait of a Lady on Fire,2019,"Drama,Romance",8.0,80,18+
tt8613876,Kidnapping Stella,2019,"Crime,Drama,Thriller",4.9,55,18+
tt8618654,Kiss the Ground,2020,Documentary,8.1,87,18+
tt8629748,Spenser Confidential,2020,"Action,Comedy,Crime",6.2,73,18+
tt8632862,Fahrenheit 11/9,2018,Documentary,7.2,66,18+
tt8633478,Run,2020,"Drama,Horror,Mystery",6.7,74,13+
tt8637428,The Farewell,2019,"Comedy,Drama",7.5,76,7+
tt8637504,Disclosure,2020,Documentary,8.1,69,18+
tt8663516,Child's Play,2019,"Drama,Horror,Sci-Fi",5.7,67,18+
tt8664988,The Blackout,2019,"Action,Sci-Fi,Thriller",6.0,66,18+
tt8665746,RX 100,2018,Action,6.9,52,all
tt8704802,The Last Blockbuster,2020,Documentary,6.7,61,16+
tt8706138,Ava,2020,"Sci-Fi,Thriller",3.0,70,18+
tt8709036,A Christmas Prince: The Royal Wedding,2018,"Comedy,Drama,Romance",5.3,63,7+
tt8717446,Blackbird,2019,Drama,6.6,61,18+
tt8737608,Rams,2020,"Comedy,Drama",6.5,60,13+
tt8741182,Dance Dreams: Hot Chocolate Nutcracker,2020,"Documentary,Family",7.1,48,all
tt8743032,The Silence of the Marsh,2019,"Action,Drama,Mystery",5.0,55,18+
