movie_id,title,year,genres,imdb_rating
tt8522006,Happiest Season,2020,"Comedy,Romance",6.6
tt8522820,The Warden,2019,"Drama,History,Mystery",7.3
tt8522844,In the Desert - A Documentary Diptych: Omar's Dream,2018,Documentary,8.5
tt8522952,In the Desert - A Documentary Diptych: Avidan's Dream,2018,Documentary,8.2
tt8523028,Roped,2020,"Drama,Romance",5.5
tt8523292,Winter Flies,2018,"Adventure,Comedy,Drama",6.5
tt8523334,City Hunter,2018,"Action,Comedy,Crime",6.5
tt8523598,Whispers of the Sky,2016,Documentary,7.7
tt8523636,Symphony of the Ursus Factory,2018,"Documentary,Music",7.3
tt8523730,Looking for Jesus,2018,Documentary,5.7
tt8523802,Alone at Sea,2019,Documentary,6.4
tt8524318,Laces,2018,Drama,7.3
tt8524650,Monster Zone,2020,"Adventure,Animation,Family",5.1
tt8525070,Savage,2018,"Drama,Mystery,Thriller",4.9
tt8525556,Grim Places,2018,Horror,3.3
tt8525846,Data Mining the Deceased: Ancestry and the Business of Family,2017,Documentary,6.8
tt8526010,Sinamkol,2020,Drama,8.1
tt8526038,Here Awhile,2019,Drama,5.7
tt8526168,Forward,2019,Sci-Fi,4.1
tt8526316,20/20 Deserted Country,2018,Fantasy,6.1
tt8526344,Juvenile Delinquents,2020,Drama,6.3
tt8526370,Bad Tales,2020,"Drama,Mystery,Thriller",6.4
tt8526506,Dust 2 Glory,2017,"Action,Documentary",7.0
tt8526530,Eyes In The Hills,2018,Thriller,2.3
tt8526576,My Mother's Stalker,2019,Thriller,4.1
tt8526824,The Smiles of Sad Men,2018,"Comedy,Drama",6.5
tt8526872,Dolemite Is My Name,2019,"Biography,Comedy,Drama",7.2
tt8527738,My Autopsy,2020,Drama,6.0
tt8528230,Vallikudilile Vellakaaran,2018,Comedy,4.8
tt8528674,I Know You,2020,Horror,3.6
tt8528798,The Seven Last Words,2019,"Drama,Music,Musical",5.3
tt8529066,Elvis & Onerva,2019,"Drama,Romance",5.2
tt8529070,Pinky Memsaab,2018,"Drama,Family",6.3
tt8529134,Ham on Rye,2019,"Drama,Mystery",5.9
tt8529186,Hello Mr. Billionaire,2018,Comedy,6.2
tt8529296,Mandharam,2018,"Drama,Romance",4.1
tt8529512,Hope You Die Next Time:-),2018,"Drama,Thriller",7.1
tt8529772,Port,2019,Drama,3.7
tt8530796,Light in the Dark,2020,Thriller,6.2
tt8530836,Maadathy: An Unfairy Tale,2019,"Drama,Mystery",7.1
tt8530978,Beats,2019,"Drama,Music",6.4
tt8531044,Stolen Identity,2018,"Drama,Mystery,Thriller",5.5
tt8531186,Cowboy and Preacher: The Life and Times of Tri Robinson,2018,Documentary,6.0
tt8531246,Mad Dog Labine,2018,Drama,6.6
tt8531262,Running Water,2019,"Adventure,Drama,Fantasy",6.2
tt8531398,Next Door,2020,"Comedy,Drama,Horror",5.6
tt8531464,Miracle in East Texas,2019,"Comedy,Drama",3.8
tt8531650,Silver Slipper,2019,Drama,5.6
tt8531740,Chicken Girls: The Movie,2018,"Comedy,Drama",4.8
tt8532954,Underdog,2018,Documentary,8.5
tt8534294,Gabriel,2018,Drama,6.0
tt8535180,Kill Chain,2019,"Action,Drama,Thriller",5.1
tt8535472,Silly Fellows,2018,Comedy,5.7
tt8535546,Aatagadharaa Siva,2018,"Comedy,Drama,Romance",7.1
tt8535848,Turkey Town,2018,Animation,5.5
tt8535852,A Frozen Christmas 3,2018,"Animation,Musical",4.1
tt8535954,Bad Agents,2018,Action,2.5
tt8535968,System Crasher,2019,Drama,7.8
tt8537562,Salute,2018,Drama,8.0
tt8537578,Sayonee,2020,"Action,Musical,Romance",5.9
tt8537984,Instant Love,2019,Romance,5.2
tt8538552,No Filter,2019,"Comedy,Drama",5.9
tt8538720,Inez & Doug & Kira,2019,Drama,5.9
tt8539280,The Legend of the Christmas Witch,2018,"Adventure,Comedy,Family",4.8
tt8539512,Unprotected,2018,Documentary,5.3
tt8539876,Faraway Land,2018,Documentary,7.8
tt8540100,Murder RX,2020,"Crime,Drama,Mystery",3.6
tt8541354,"Kirk Douglas, the Untameable",2017,"Biography,Documentary",6.4
tt8541440,Buyer Beware,2018,"Horror,Mystery",5.0
tt8541460,A Very StarKid Reunion,2015,"Comedy,Music",8.6
tt8541826,The Delivery Boy,2018,"Drama,Thriller",6.2
tt8542168,The Black Box of the Art Business,2018,Documentary,7.0
tt8542190,Paper Flags,2018,Drama,6.4
tt8542864,Nefarious,2020,"Drama,Horror",5.7
tt8543470,The Laughter Life,2018,Documentary,7.3
tt8544176,This Is Nicholas - Living with Autism Spectrum Disorder,2019,"Biography,Documentary,Drama",9.0
tt8544498,The Way Back,2020,"Drama,Sport",6.7
tt8545352,Fatherhood,2018,"Documentary,Music",8.4
tt8545356,A Maine Movie,2018,Comedy,6.4
tt8545394,Missions of Love,2018,"Comedy,Drama,Romance",5.5
tt8545442,Stuck in the Middle,2018,Comedy,6.4
tt8545634,Bare Knuckle,2018,Documentary,5.9
tt8545636,Adventures of Rufus: The Fantastic Pet,2020,"Adventure,Family,Fantasy",4.2
tt8546144,Ekta,2019,"Horror,Mystery,Thriller",6.6
tt8546738,Don't. Stop. Running.,2017,"Action,Adventure,Thriller",5.9
tt8547768,Let's Scare Julie,2019,"Horror,Mystery,Thriller",3.2
tt8548016,Expanding Reality,2017,Documentary,5.5
tt8548024,The Feminist on Cellblock Y,2018,Documentary,8.3
tt8548282,Almost Almost Famous,2018,"Documentary,Musical",6.7
tt8548708,Noemí Gold,2019,"Comedy,Drama",6.8
tt8548792,The Dawnseeker,2018,"Action,Fantasy,Sci-Fi",2.9
tt8549254,Bundy and the Green River Killer,2019,"Crime,Drama,Thriller",3.4
tt8549586,Light in the Darkness,2019,Documentary,7.7
tt8549590,Chiwawa,2019,"Drama,Mystery",6.3
tt8549744,Cicada Song,2019,"Mystery,Thriller",4.7
tt8549902,Oolong Courtyard: KungFu School,2018,Comedy,5.0
tt8549946,The Stand Up Doll,2019,Documentary,8.7
tt8550208,Romeo Akbar Walter,2019,"Action,Drama,Thriller",6.7
tt8550264,Driver,2017,Thriller,6.0
tt8550276,Foster Sin,2018,"Crime,Drama",9.2
tt8550514,Jesus Shows You the Way to the Highway,2019,"Action,Comedy,Sci-Fi",5.7
tt8551054,Forbidden Power,2018,Sci-Fi,3.7
tt8551336,Shelter: Farewell to Eden,2019,Documentary,6.1
tt8551744,Aether,2019,Documentary,6.2
tt8551868,Deadsight,2018,Horror,4.3
tt8552226,Scarecrow's Revenge,2019,Horror,2.0
tt8552406,The Hoard,2018,"Comedy,Horror",4.7
tt8552834,A Bennett Song Holiday,2020,"Comedy,Drama,Family",5.9
tt8553072,Only Dance Can Save Us,2019,Drama,8.8
tt8553134,Barabbas,2019,"Biography,Crime,Drama",6.0
tt8553192,The Great Darkened Days,2018,"Drama,History",6.5
tt8553606,Aurora,2019,"Comedy,Drama,Romance",6.8
tt8554138,I Walk With Demons,2019,Documentary,2.5
tt8554256,"Think Again, Junpei",2018,"Crime,Drama",5.5
tt8554406,Good Feels on Wheels,2018,Comedy,6.8
tt8554826,Cheat the Hangman,2018,"Drama,Western",2.8
tt8554982,Live,2020,"Drama,Music,Sci-Fi",5.5
tt8555260,Killer in Red,2018,"Drama,Thriller",4.6
tt8555488,Maayabimbum,2019,"Drama,Romance",9.3
tt8555506,All In,2019,Comedy,6.2
tt8555778,Teacher Shortage,2020,Horror,4.0
tt8556014,The Brasch Family,2018,Documentary,7.5
tt8557832,Metamorphosis,2019,Drama,7.0
tt8558480,Holy Trinity,2019,"Comedy,Horror",5.5
tt8558504,City Dreamers,2018,"Biography,Documentary,History",7.1
tt8558508,Stroop: Journey into the Rhino Horn War,2018,Documentary,8.3
tt8558596,Horror and Hamsters,2018,"Comedy,Horror",4.0
tt8558774,When Vows Break,2019,Thriller,4.8
tt8558788,Cherry Grove Stories,2018,Documentary,6.8
tt8559708,Wicked Ones,2020,Horror,5.1
tt8559792,Dunham Deaf Boy,2017,"Biography,Documentary,History",8.4
tt8560002,Asher,2018,Documentary,6.8
tt8560130,Space Guardians 2,2018,Animation,7.2
tt8560172,The Very Excellent Mr. Dundee,2020,Comedy,5.0
tt8560296,The Blonde Hair Murders,2019,Drama,6.2
tt8560754,Wee Dragons,2018,Animation,3.4
tt8560814,IRL,2019,Drama,4.4
tt8561086,Joseph,2018,"Crime,Drama,Mystery",8.0
tt8561498,Crucified,2019,Horror,3.9
tt8561556,Nankana,2018,"Drama,History,Musical",7.4
tt8561672,Paws-Men,2018,"Action,Adventure,Family",6.2
tt8561690,4x4,2019,"Crime,Thriller",5.7
tt8561698,In This Land Nobody Knew How to Cry,2018,Comedy,5.5
tt8562000,Blue Heart,2018,Documentary,8.1
tt8562068,Speak Love,2019,Drama,5.6
tt8562100,Void,2018,"Comedy,Drama",7.1
tt8562562,Innocent Witness,2019,"Crime,Drama,Mystery",7.5
tt8562738,"Love, Again",2018,"Comedy,Romance",5.5
tt8563028,Two Crowns,2017,Biography,6.4
tt8563452,Crypto,2019,"Crime,Drama,Thriller",5.3
tt8563656,Happy Times,2019,"Action,Comedy,Horror",5.8
tt8564600,Secrets at the Lake,2019,Thriller,5.2
tt8564614,The Feminist: A Swedish Inspiration,2018,"Biography,Documentary",5.9
tt8564902,Death of a Nation,2018,"Documentary,History",4.1
tt8566864,Na Band Na Baraati,2018,Comedy,6.1
tt8567168,Spunk's Not Dead,2018,"Action,Comedy,Crime",4.8
tt8567342,Take Me Somewhere Nice,2019,Drama,6.3
tt8567410,Pittsburgh Penguins Stanley Cup 2017 Champions,2017,Sport,8.3
tt8569116,Beyaz Hüzün,2019,"Drama,History",5.7
tt8569206,Little Baby,2019,Family,3.6
tt8569230,Foods That Cure Disease,2018,Documentary,6.0
tt8569390,Farewell to the Night,2019,Drama,6.6
tt8569578,She Never Died,2019,"Action,Comedy,Drama",5.4
tt8569610,Imagination Game,2018,Mystery,5.6
tt8571404,Xenophobia,2019,Sci-Fi,2.5
tt8571428,Vaarthakal Ithuvare,2019,Comedy,8.4
tt8571578,Blue Summer,2018,"Adventure,Comedy,Drama",5.9
tt8571594,Harvest of the Dead: Halloween Night,2020,Horror,4.0
tt8571630,Wars Don't End,2018,Documentary,7.8
tt8571674,Thou Shalt Not Hate,2020,Drama,6.2
tt8571958,Clown Footage,2018,Horror,2.3
tt8572922,Selfie,2019,Comedy,5.8
tt8573752,Good Girl Gone Bad,2018,"Comedy,Drama",5.5
tt8574022,Cybernetic Showdown,2019,"Comedy,Horror",4.7
tt8574124,Repossession,2019,"Drama,Horror",5.8
tt8574170,The Pension,2018,Drama,5.9
tt8574252,The Witch: Part 1 - The Subversion,2018,"Action,Mystery,Sci-Fi",7.2
tt8574270,Student A,2018,Drama,6.6
tt8574698,Marble Homeland,2018,Documentary,8.1
tt8574836,Cunningham,2019,"Biography,Documentary,Music",6.6
tt8574848,"I Love You, Hater",2018,Comedy,6.3
tt8575408,Hide and Seek,2018,Comedy,6.1
tt8575442,The Secrets of Handsome Leo,2018,"Biography,Documentary,Drama",7.1
tt8577370,The House on Mansfield Street,2018,Horror,3.8
tt8577750,The Ito Sisters: An American Story,2017,Documentary,7.7
tt8578326,Circus Rwanda,2018,Documentary,7.0
tt8579238,Gangoose,2018,"Action,Crime,Drama",4.8
tt8579674,1917,2019,"Action,Drama,War",8.2
tt8579688,And Now We Rise: A Portrait of Samuel Johns,2018,"Biography,Documentary",7.6
tt8579840,Til Ex Do Us Part,2018,Thriller,4.8
tt8580240,Ghost Fleet,2018,Documentary,7.4
tt8580274,Eurovision Song Contest: The Story of Fire Saga,2020,"Comedy,Music",6.5
tt8580348,Perfect Strangers,2018,Comedy,6.6
tt8580466,North of Nightfall,2018,Documentary,7.5
tt8581140,Baron Von Laugho's Halloween Spook-A-Thon! Special Restored Edition,2018,Horror,4.2
tt8581198,Jane and Emma,2018,"Drama,History",6.2
tt8581230,B.A. Pass 2,2017,Drama,2.2
tt8581366,Load Wedding,2018,"Adventure,Comedy,Drama",7.3
tt8581840,Death of a Vlogger,2019,"Drama,Horror,Mystery",5.6
tt8581872,Stieg Larsson: The Man Who Played with Fire,2018,"Biography,Documentary",7.2
tt8582352,"Barbacana, on the Trail of the Wolf",2018,Documentary,7.0
tt8584048,Who Was Phone?,2020,"Comedy,Horror",4.4
tt8584722,The Rest of Us,2019,Drama,6.3
tt8585080,Being the Change: A New Kind of Climate Documentary,2018,Documentary,7.0
tt8585418,Prelude,2019,"Drama,Music,Romance",5.6
tt8585484,Siblings of the Cape,2018,Drama,6.6
tt8585488,Third Law,2018,"Comedy,Crime,Thriller",9.1
tt8585610,Cry No Fear,2018,Thriller,6.7
tt8585940,The Utah Cabin Murders,2019,"Crime,Horror,Thriller",2.7
tt8586088,"Phoenix, Oregon",2019,Comedy,5.6
tt8586448,The Double Plus Fifteen,2019,Drama,5.5
tt8586662,Tango in the Tunnel,2019,Drama,7.2
tt8586880,The Legend of Zu,2018,Action,3.9
tt8587122,Secrets in the Hot Spring,2018,"Comedy,Horror",6.1
tt8587142,X&Y,2018,"Drama,Thriller",5.7
tt8587280,Queen Without Land,2018,Documentary,8.3
tt8588414,A Shot Through the Wall,2020,"Crime,Drama,Thriller",5.3
tt8589122,Chasing the Thunder,2018,"Action,Documentary",8.2
tt8589192,Warriors: Into The Wild: The Movie,2017,"Action,Adventure,Drama",7.2
tt8589210,Team Marco,2019,"Comedy,Drama,Family",6.3
tt8589358,Woman's Enemy,2018,"Comedy,Romance",4.1
tt8589474,Purity Falls,2019,"Drama,Mystery,Thriller",4.6
tt8589616,A Band to Honor,2020,Documentary,9.1
tt8589718,Fatal Future,2018,"Adventure,Comedy,Sci-Fi",5.8
tt8589792,Un giorno all'improvviso,2018,Drama,6.1
tt8590046,Five Days in August,2018,Documentary,7.5
tt8590136,Tasteless,2018,"Comedy,Documentary",6.4
tt8590528,Faith Under Fire,2020,Drama,3.4
tt8590896,Geetha Govindam,2018,"Comedy,Drama,Romance",7.7
tt8590992,Paper Boy,2018,Romance,6.4
tt8591008,Kamen Rider Build: Be the One,2018,"Action,Fantasy,Sci-Fi",6.5
tt8591046,He Dreams of Giants,2019,Documentary,6.9
tt8591070,Sir Noface,2018,Documentary,4.6
tt8591260,Inside Game,2019,"Crime,Drama,Sport",5.9
tt8592146,Afrobeats: From Nigeria to the World,2017,Documentary,6.4
tt8592498,Murder Bury Win,2020,"Comedy,Crime,Drama",5.3
tt8593116,God's Law,2018,"Horror,Thriller",6.5
tt8593538,Is This Love?,2018,"Comedy,Drama,Romance",4.1
tt8593606,Who's on Top?,2020,Documentary,6.5
tt8593814,BANDSTAND: The Broadway Musical on Screen,2018,Musical,8.8
tt8593878,First to the Moon,2018,Documentary,7.8
tt8593904,Rifkin's Festival,2020,"Comedy,Romance",6.1
tt8593930,Elves,2018,"Drama,Fantasy,Horror",2.0
tt8594012,Arjun Suravaram,2019,"Action,Crime,Thriller",6.6
tt8594376,Into the Labyrinth,2019,"Crime,Drama,Horror",5.8
tt8594582,Father of Four - On the Sunny Side!,2018,"Adventure,Comedy,Family",3.5
tt8594732,Out On Stage (Movie Version),2018,Comedy,7.2
tt8594748,Searching 4-Tabernero,2020,Documentary,5.7
tt8594948,Dinosaurs in a Mining Facility,2018,Sci-Fi,7.9
tt8595426,My Online Valentine,2019,Romance,7.0
tt8595480,Kanarie,2018,"Drama,Musical,War",7.5
tt8595622,Each and Every Moment,2018,Documentary,7.1
tt8595708,Pulang,2018,"Adventure,Drama,Romance",6.7
tt8595774,Baikonur. Earth,2018,Documentary,6.5
tt8595890,Women in War,2018,"Documentary,Drama,War",8.1
tt8596716,Time Thieves,2018,Documentary,7.1
tt8597286,The Killing House,2018,"Action,Horror,Sci-Fi",3.0
tt8597424,Another Cinema Snob Movie,2019,"Adventure,Comedy,Horror",5.4
tt8597594,Adverse,2020,"Crime,Thriller",4.2
tt8598454,Insufferable Groo: Journey to England,2018,Documentary,5.5
tt8598534,Brindisi,2019,"Comedy,Romance",7.6
tt8598802,Catching Up,2019,"Comedy,Drama,Romance",6.7
tt8599112,Fiela's Child,2019,Drama,6.8
tt8599512,Out of Time,2020,Drama,5.5
tt8599572,The Sanctuary,2019,"Drama,Thriller",4.1
tt8599716,Warren Miller's Line of Descent,2017,"Documentary,Sport",5.9
tt8599746,Let's Dance,2019,"Comedy,Drama,Family",6.0
tt8600414,Beaux-parents,2019,Comedy,5.7
tt8601284,Lada Kamenski,2018,"Comedy,Drama",6.8
tt8601408,Home,2018,"Drama,Romance,Thriller",6.6
tt8601550,Murder in the Lens,2018,"Crime,Thriller",6.4
tt8601612,Ape Canyon,2019,"Comedy,Drama",5.2
tt8601626,Van Gogh: Of Wheat Fields and Clouded Skies,2018,Documentary,7.3
tt8602500,"American Dope: White Powder, Black Power",2018,Documentary,7.6
tt8602654,"Sarkari. Hi. Pra. Shale Kasaragodu, Koduge: Ramanna Rai",2018,Drama,8.7
tt8602902,Memory/Lies,2018,Drama,8.2
tt8603004,Immoral Love,2018,Comedy,5.1
tt8603122,Head Burst,2019,Drama,7.1
tt8607728,Catch.er,2017,"Crime,Drama",4.7
tt8608144,The Club of Angels,2020,"Drama,Thriller",6.4
tt8609368,Bickels: Socialism,2017,Documentary,5.3
tt8609814,The Gun,2018,"Crime,Drama",6.0
tt8610036,Captors,2020,Thriller,3.7
tt8610360,Captain Buffalo,2018,Drama,4.5
tt8610846,HOPE one in a billion,2017,Documentary,4.9
tt8610850,Down There in Heaven,2019,Comedy,6.2
tt8610984,Beware the Gorilla,2019,"Comedy,Family",5.1
tt8610996,First Kiss,2018,"Comedy,Romance",4.0
tt8611016,Killer Mosquitos,2018,"Comedy,Horror",3.3
tt8611106,When Love Blossoms,2018,"Drama,Romance",7.6
tt8611116,Viewer Direction Advised,2018,Documentary,7.5
tt8611310,Il Varco - Once More Unto the Breach,2019,"Documentary,History,War",6.4
tt8611700,Christmas at the Chateau,2019,"Comedy,Drama,Romance",3.9
tt8612254,The Secret of Immortal Code,2018,"Action,Horror,Sci-Fi",5.6
tt8612678,Making Unsound: The 7 Year Journey,2018,Documentary,8.4
tt8612792,On the Run,2018,"Crime,Drama,Thriller",4.5
tt8612886,Dhol Ratti,2018,Family,7.2
tt8613070,Portrait of a Lady on Fire,2019,"Drama,Romance",8.0
tt8613188,Facing the Dragon,2018,Documentary,7.5
tt8613876,Kidnapping Stella,2019,"Crime,Drama,Thriller",4.9
tt8613878,Neither Confirm Nor Deny,2020,"Documentary,Drama,Thriller",6.6
tt8614536,Farmlands,2018,"Crime,Documentary",7.8
tt8614742,Rule number one,2018,Romance,6.6
tt8615136,Hammamet,2020,"Biography,Drama",5.8
tt8615164,Drastic Measures,2020,"Crime,Drama,Thriller",4.3
tt8615732,Leaving Afghanistan,2019,"Action,Drama,War",6.1
tt8615764,Paper Champions,2020,Comedy,5.7
tt8615816,Occult Angel,2018,Mystery,4.1
tt8615822,Occupation: Rainfall,2020,"Action,Sci-Fi",4.7
tt8615840,Uncle Sasha,2018,Comedy,4.9
tt8616164,Begin Again the Movie,2018,"Comedy,Drama",9.2
tt8616250,Mithai,2019,"Crime,Drama,Romance",3.3
tt8617064,Melody on Earth,2018,"Comedy,Drama,Sci-Fi",7.9
tt8617496,The Redneck Against the Devil,2018,Horror,4.2
tt8617648,Black Magic,2018,Horror,3.8
tt8618118,The Plagues of Breslau,2018,"Action,Crime,Mystery",6.0
tt8618270,Wrecking Ball,2020,Drama,3.7
tt8618370,All I Never Wanted,2019,"Comedy,Drama",6.4
tt8618412,Save Yourself,2018,"Comedy,Drama,Romance",6.1
tt8618654,Kiss the Ground,2020,Documentary,8.1
tt8618712,Scariest Night of Your Life,2018,Horror,3.2
tt8618718,Lake Artifact,2019,"Comedy,Horror,Sci-Fi",4.4
tt8618810,3 Seconds Behind the Wheel,2018,Documentary,8.7
tt8619856,Invisible Tattoo,2018,Action,5.9
tt8619974,The Way Home 2,2016,"Horror,Sci-Fi",6.0
tt8619980,The Way Home,2015,Horror,5.8
tt8619984,Schoolmistress,2017,Drama,6.5
tt8620056,Home,2019,Documentary,9.5
tt8620154,The Audition,2019,"Drama,Music",6.5
tt8620646,An Affair to Die For,2019,"Horror,Thriller",4.9
tt8621438,Anandi Gopal,2019,Biography,8.7
tt8621562,The Border Fence,2018,Documentary,7.1
tt8622174,In the Moment,2019,Comedy,7.8
tt8622286,Bulbul,2019,Drama,6.3
tt8622348,Survival Skills,2020,"Comedy,Drama",5.7
tt8623162,Afraid,2018,"Horror,Thriller",3.6
tt8623904,Last Christmas,2019,"Comedy,Drama,Fantasy",6.5
tt8625388,Taras. Homecoming,2019,"Action,Biography,History",6.8
tt8628638,Song of Songs: The Journey of a Consecrated Virgin,2020,Documentary,9.7
tt8628960,Summerhouse,2018,Drama,6.8
tt8629322,Texas Tall Tales,2019,Horror,4.8
tt8629396,At All Cost,2016,Drama,9.4
tt8629434,Sacren,2019,"Drama,Horror",3.4
tt8629592,Last Call,2019,"Drama,Thriller",6.5
tt8629728,"La Francisca, a Chilean Youth",2020,Drama,6.6
tt8629748,Spenser Confidential,2020,"Action,Comedy,Crime",6.2
tt8630054,My Guy,2018,"Comedy,Drama,Romance",6.1
tt8630154,Drive Me to the End,2020,Drama,6.0
tt8630268,Near and Elsewhere,2019,Documentary,6.0
tt8630370,Cult of Terror,2017,"Documentary,Horror",6.4
tt8630424,Swingers,2018,Comedy,3.9
tt8631174,Hebe: The Brazilian Star,2019,"Biography,Drama",6.5
tt8631326,The Sweeties,2019,Comedy,5.7
tt8631800,Up North,2018,Drama,5.4
tt8632862,Fahrenheit 11/9,2018,Documentary,7.2
tt8633088,Beyond the Supernova,2018,Documentary,7.1
tt8633120,The Deported,2019,Documentary,4.4
tt8633250,Cavale,2018,"Comedy,Crime,Drama",6.5
tt8633296,Alien Predator,2018,"Action,Adventure,Fantasy",1.8
tt8633462,"Quo Vadis, Aida?",2020,"Drama,History,War",8.0
tt8633478,Run,2020,"Drama,Horror,Mystery",6.7
tt8633506,The Tower,2019,Drama,3.9
tt8633542,Escape 2120,2020,"Action,Adventure,Crime",3.5
tt8633560,Lazy Susan,2020,Comedy,5.5
tt8633654,Creepy Crawling,2018,Drama,7.6
tt8633748,The Opening Act,2020,Comedy,6.0
tt8633882,Last Days,2019,Drama,9.2
tt8633950,Invisibles,2018,"Comedy,Drama",6.6
tt8634326,Sins of a Scorned Wife,2020,Drama,3.1
tt8634328,Asees,2018,Drama,7.5
tt8634348,Amityville: Mt. Misery Rd.,2018,"Horror,Mystery,Thriller",1.6
tt8634406,Acute Misfortune,2018,"Biography,Drama",6.6
tt8634460,Male Shorts International V1,2018,Drama,4.9
tt8635054,Krut: The Himmaphan Warriors,2018,"Action,Adventure,Fantasy",5.9
tt8635076,Johny Johny Yes Appa,2018,Comedy,4.9
tt8636690,Making Time,2020,"Adventure,Romance",5.6
tt8636926,Reap,2020,Horror,2.9
tt8637302,Grandma's House,2018,"Drama,Horror,Thriller",5.7
tt8637424,La Maravilla,2019,"Comedy,Crime",6.5
tt8637428,The Farewell,2019,"Comedy,Drama",7.5
tt8637440,The Climb,2019,"Comedy,Drama",6.7
tt8637504,Disclosure,2020,Documentary,8.1
tt8637970,Woman Coming Out of the Sea,2018,Drama,6.5
tt8638100,JFK:Berlin,2018,Documentary,8.2
tt8638420,Strokes of Genius,2018,"Documentary,Sport",8.1
tt8638524,President Evil,2018,"Comedy,Horror",3.4
tt8638576,Power in my Hands,2018,Documentary,9.4
tt8638638,House of the Rising Sons,2018,Biography,5.4
tt8638750,Duran Duran: There's Something You Should Know,2018,"Documentary,Music",6.7
tt8639136,The East,2020,"Drama,Thriller,War",6.8
tt8639316,Devil's Junction: Handy Dandy's Revenge,2019,Horror,3.2
tt8639326,Roe v. Wade,2019,"Drama,History",3.7
tt8639740,Red Bracelets: The Beginning,2019,Drama,6.6
tt8640242,Nosferatu Re-Animated,2020,"Animation,Horror",7.4
tt8640640,The Chainsmokers: Memories,2018,Documentary,8.7
tt8640728,Bad Henry,2018,Crime,7.2
tt8640806,Merkel Must Go,2017,Documentary,5.9
tt8640928,Voices,2020,"Drama,Horror,Mystery",3.9
tt8640994,Martin & Margot or There's No One Around You,2019,"Adventure,Comedy,Drama",4.9
tt8644024,Don't Forget to Breathe,2019,Drama,5.9
tt8645290,History of Love,2018,Drama,5.5
tt8645918,Living in Tents,2018,Documentary,8.4
tt8647010,Tazmanian Devil,2020,Drama,7.1
tt8647310,Buffaloed,2019,"Comedy,Drama,Romance",6.2
tt8647400,De De Pyaar De,2019,"Comedy,Drama,Romance",6.5
tt8647924,Putin's Witnesses,2018,Documentary,7.0
tt8648126,Anitomo,2018,"Comedy,Romance",5.7
tt8648232,Aberdeen,2019,Drama,7.5
tt8648640,Hollow Point,2019,"Action,Thriller",4.3
tt8648880,Valan: Valley of Angels,2019,"Crime,Drama",6.8
tt8649118,We Ourselves,2018,Drama,5.9
tt8649148,"I, Dolours",2018,Documentary,7.1
tt8649186,Corpus Christi,2019,Drama,7.7
tt8649224,Aircraft Carrier Ibuki,2019,"Action,Drama,Thriller",5.1
tt8649438,La Palma,2020,"Comedy,Drama,Romance",5.8
tt8649454,Bluff Master,2018,"Crime,Thriller",6.4
tt8649636,Ulysses & Mona,2018,"Comedy,Drama",5.8
tt8650030,Subrahmanyapuram,2018,"Drama,Mystery,Thriller",5.5
tt8650228,The Land of High Mountains,2019,Documentary,7.6
tt8650270,Nannu Dochukunduvate,2018,Romance,6.7
tt8650508,Ee Maya Peremito,2018,Romance,5.7
tt8650976,Guest Artist,2019,Drama,5.4
tt8651064,Idam Jagath,2018,Thriller,5.4
tt8651292,Breathing,2016,"Crime,Drama,Thriller",6.8
tt8652500,Setting the Bar: A Craft Chocolate Origin Story,2019,Documentary,7.0
tt8652584,Hell on the Border,2019,"Adventure,Biography,Drama",4.6
tt8652636,A Second Chance,2019,Romance,6.0
tt8652728,Waves,2019,"Drama,Romance,Sport",7.5
tt8652818,Violet Evergarden: The Movie,2020,"Animation,Drama,Fantasy",8.3
tt8652824,1517 The Flame Rekindled,2018,Documentary,4.4
tt8653470,Kurmaiyan,2018,"Comedy,Drama,Family",5.6
tt8653824,The Immortal,2018,"Fantasy,Horror,Thriller",6.6
tt8653840,Flawless,2018,Drama,6.2
tt8655470,The Specials,2019,"Comedy,Drama",7.4
tt8655574,Venice Calling,2019,"Comedy,Drama,Family",6.2
tt8655594,The Mongolian Connection,2019,Action,5.5
tt8655618,Deep Rivers,2018,Drama,6.5
tt8655738,Eternal Code,2019,"Action,Crime,Thriller",3.3
tt8655740,Brothers,2018,Drama,5.7
tt8656220,How to Get from Here to There,2019,"Drama,Sci-Fi",4.5
tt8656642,Interment,2019,Horror,2.8
tt8656686,Run Sweetheart Run,2020,"Horror,Thriller",5.5
tt8657486,Gadar 2,2018,Action,6.1
tt8657548,Warnings,2019,Horror,3.3
tt8657590,Hidden Face,2018,Documentary,7.6
tt8657692,23:59: The Haunting Hour,2018,Horror,4.6
tt8657696,The Unorthodox,2018,"Comedy,Drama,History",7.4
tt8659050,Bulbul Can Sing,2018,Drama,6.9
tt8659948,Love Live! Sunshine!! The School Idol Movie: Over The Rainbow,2019,"Animation,Comedy,Music",6.8
tt8660416,Echo,2018,Drama,6.8
tt8660422,118,2019,"Action,Mystery,Thriller",6.4
tt8660656,Amber's Descent,2020,"Horror,Thriller",3.4
tt8660788,When Mom Is Away,2019,"Comedy,Family",6.1
tt8661030,Bored in the U.S.A.,2018,Drama,6.3
tt8661098,Star Nextdoor,2017,Drama,6.1
tt8661178,Distance,2018,Drama,6.9
tt8661260,School Service,2018,Drama,6.2
tt8661308,Showmen'z UnRest,2018,Horror,4.9
tt8661404,Magic Medicine,2018,Documentary,7.1
